anime_id,name,english_name,genres,studios,image_url,content,content_prep
43831,Da Senlin Li De Xiao Gushi,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1333/122439.jpg,Da Senlin Li De Xiao Gushi Shanghai Animation Film Studio Fantasy,"['senlin', 'xiao', 'gushi', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43834,Baixue Gongzhu Yu Gingwa Wangzi,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1415/122453.jpg,Baixue Gongzhu Yu Gingwa Wangzi Shanghai Animation Film Studio Fantasy,"['baixu', 'gongzhu', 'gingwa', 'wangzi', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43836,Boshi Wa Dou Bianselong,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1731/122454.jpg,Boshi Wa Dou Bianselong Shanghai Animation Film Studio Fantasy,"['boshi', 'dou', 'bianselong', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43837,Riyuetan,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1527/122468.jpg,Riyuetan Shanghai Animation Film Studio Fantasy,"['riyuetan', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43838,Shenma Yu Yaodao,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1505/122469.jpg,Shenma Yu Yaodao Shanghai Animation Film Studio Fantasy,"['shenma', 'yaodao', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43839,Die Shuangfei,UNKNOWN,Slice of Life,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1952/122470.jpg,Die Shuangfei Shanghai Animation Film Studio Slice of Life,"['die', 'shuangfei', 'shanghai', 'anim', 'film', 'studio', 'slice', 'life']"
43840,Huan You Diqiu Bashi Tian,UNKNOWN,Adventure,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1505/122472.jpg,Huan You Diqiu Bashi Tian Shanghai Animation Film Studio Adventure,"['huan', 'diqiu', 'bashi', 'tian', 'shanghai', 'anim', 'film', 'studio', 'adventur']"
43841,Matouqin De Gushi,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1347/122474.jpg,Matouqin De Gushi Shanghai Animation Film Studio Fantasy,"['matouqin', 'gushi', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43842,He De Chuanshuo,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1209/122475.jpg,He De Chuanshuo Shanghai Animation Film Studio Fantasy,"['chuanshuo', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43843,Renshen Wangguo,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1171/122476.jpg,Renshen Wangguo Shanghai Animation Film Studio Fantasy,"['renshen', 'wangguo', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43844,Shen Di,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1571/122477.jpg,Shen Di Shanghai Animation Film Studio Fantasy,"['shen', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43845,Yao Shu Yu Songshu,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1879/122478.jpg,Yao Shu Yu Songshu Shanghai Animation Film Studio Fantasy,"['yao', 'shu', 'songshu', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43846,Hong Shi Feng,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1355/122479.jpg,Hong Shi Feng Shanghai Animation Film Studio Fantasy,"['hong', 'shi', 'feng', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43848,Kuerlei Xiang Li,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1554/122481.jpg,Kuerlei Xiang Li Shanghai Animation Film Studio Fantasy,"['kuerlei', 'xiang', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43850,Mie Yao Ji,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1526/122483.jpg,Mie Yao Ji Shanghai Animation Film Studio Fantasy,"['mie', 'yao', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43851,Xue Hu,UNKNOWN,Drama,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1704/122484.jpg,Xue Hu Shanghai Animation Film Studio Drama,"['xue', 'shanghai', 'anim', 'film', 'studio', 'drama']"
43853,"Ouch, Mama!",UNKNOWN,Comedy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1547/122488.jpg,"Ouch, Mama! Shanghai Animation Film Studio Comedy","['ouch', 'mama', 'shanghai', 'anim', 'film', 'studio', 'comedi']"
43854,Guai Cheng,UNKNOWN,Adventure,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1970/122489.jpg,Guai Cheng Shanghai Animation Film Studio Adventure,"['guai', 'cheng', 'shanghai', 'anim', 'film', 'studio', 'adventur']"
43858,12 Shengxiao Guanjiafu: Wangluo Shijie Lixian,The Networld Adventures of the 12 Family,Adventure,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1740/122498.jpg,12 Shengxiao Guanjiafu: Wangluo Shijie Lixian Shanghai Animation Film Studio Adventure,"['shengxiao', 'guanjiafu', 'wangluo', 'shiji', 'lixian', 'shanghai', 'anim', 'film', 'studio', 'adventur']"
43859,Fengchen Xiao Youxia,UNKNOWN,Adventure,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1250/122499.jpg,Fengchen Xiao Youxia Shanghai Animation Film Studio Adventure,"['fengchen', 'xiao', 'youxia', 'shanghai', 'anim', 'film', 'studio', 'adventur']"
43860,Hong Haier Chuanqi,UNKNOWN,"Adventure, Fantasy",Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1151/122500.jpg,"Hong Haier Chuanqi Shanghai Animation Film Studio Adventure, Fantasy","['hong', 'haier', 'chuanqi', 'shanghai', 'anim', 'film', 'studio', 'adventur', 'fantasi']"
43861,Jia You Kaixin Guo,UNKNOWN,Comedy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1666/122501.jpg,Jia You Kaixin Guo Shanghai Animation Film Studio Comedy,"['jia', 'kaixin', 'guo', 'shanghai', 'anim', 'film', 'studio', 'comedi']"
43863,Bravo Dong Dong,UNKNOWN,Comedy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1099/122502.jpg,Bravo Dong Dong Shanghai Animation Film Studio Comedy,"['bravo', 'dong', 'dong', 'shanghai', 'anim', 'film', 'studio', 'comedi']"
43864,Caibao Xiao Huli,UNKNOWN,Adventure,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1183/122503.jpg,Caibao Xiao Huli Shanghai Animation Film Studio Adventure,"['caibao', 'xiao', 'huli', 'shanghai', 'anim', 'film', 'studio', 'adventur']"
43865,Feilong Tian Jiang,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1010/122504.jpg,Feilong Tian Jiang Shanghai Animation Film Studio Fantasy,"['feilong', 'tian', 'jiang', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43866,Shui De Zhangfu Li De Zui Yuan,UNKNOWN,Comedy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1351/122505.jpg,Shui De Zhangfu Li De Zui Yuan Shanghai Animation Film Studio Comedy,"['shui', 'zhangfu', 'zui', 'yuan', 'shanghai', 'anim', 'film', 'studio', 'comedi']"
43868,Baiyu Tang,UNKNOWN,"Action, Drama",Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1991/122508.jpg,"Baiyu Tang Shanghai Animation Film Studio Action, Drama","['baiyu', 'tang', 'shanghai', 'anim', 'film', 'studio', 'action', 'drama']"
43871,Mogui Xinpian,UNKNOWN,"Adventure, Fantasy, Sci-Fi",Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1136/122509.jpg,"Mogui Xinpian Shanghai Animation Film Studio Adventure, Fantasy, Sci-Fi","['mogui', 'xinpian', 'shanghai', 'anim', 'film', 'studio', 'adventur', 'fantasi', 'sci']"
43872,Tu Hongse De Luotuo,UNKNOWN,Adventure,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1768/122510.jpg,Tu Hongse De Luotuo Shanghai Animation Film Studio Adventure,"['hongs', 'luotuo', 'shanghai', 'anim', 'film', 'studio', 'adventur']"
43875,Bai Ge Dao,UNKNOWN,"Adventure, Sci-Fi",Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1102/122514.jpg,"Bai Ge Dao Shanghai Animation Film Studio Adventure, Sci-Fi","['bai', 'dao', 'shanghai', 'anim', 'film', 'studio', 'adventur', 'sci']"
43877,Da Yingxiong Di Qing,UNKNOWN,Adventure,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1072/124799.jpg,Da Yingxiong Di Qing Shanghai Animation Film Studio Adventure,"['yingxiong', 'qing', 'shanghai', 'anim', 'film', 'studio', 'adventur']"
43878,Miko no Tsutome!,UNKNOWN,Comedy,Hololive Production,https://cdn.myanimelist.net/images/anime/1085/117744.jpg,Miko no Tsutome! Hololive Production Comedy,"['miko', 'tsutom', 'holol', 'product', 'comedi']"
43888,26 Ge Mimi,The Mysteries of Providence,"Adventure, Mystery",Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1412/122538.jpg,"26 Ge Mimi Shanghai Animation Film Studio Adventure, Mystery","['mimi', 'shanghai', 'anim', 'film', 'studio', 'adventur', 'mysteri']"
43889,Tiancai Faming Jia,UNKNOWN,"Adventure, Comedy",Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1485/122539.jpg,"Tiancai Faming Jia Shanghai Animation Film Studio Adventure, Comedy","['tiancai', 'fame', 'jia', 'shanghai', 'anim', 'film', 'studio', 'adventur', 'comedi']"
43891,Zhonghua Meide,UNKNOWN,"Adventure, Fantasy",Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1686/122540.jpg,"Zhonghua Meide Shanghai Animation Film Studio Adventure, Fantasy","['zhonghua', 'meid', 'shanghai', 'anim', 'film', 'studio', 'adventur', 'fantasi']"
43892,Shuai Gou Hei Pi,UNKNOWN,"Adventure, Sci-Fi",Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1341/122541.jpg,"Shuai Gou Hei Pi Shanghai Animation Film Studio Adventure, Sci-Fi","['shuai', 'gou', 'hei', 'shanghai', 'anim', 'film', 'studio', 'adventur', 'sci']"
43893,Shen Gong Chuanqi,The Legend of Bow,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1996/122542.jpg,Shen Gong Chuanqi Shanghai Animation Film Studio Fantasy,"['shen', 'gong', 'chuanqi', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43895,Ma Lan Hua (2009),The Magic Aster,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1115/122545.jpg,Ma Lan Hua (2009) Shanghai Animation Film Studio Fantasy,"['lan', 'hua', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43897,Jingling Nuhai Xiao Zhuoma,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1933/122546.jpg,Jingling Nuhai Xiao Zhuoma Shanghai Animation Film Studio Fantasy,"['jingl', 'nuhai', 'xiao', 'zhuoma', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43899,Shaonian Yue Fei Chuanqi,The Legend Of Young Yue Fei,"Adventure, Fantasy",Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1718/122625.jpg,"Shaonian Yue Fei Chuanqi Shanghai Animation Film Studio Adventure, Fantasy","['shaonian', 'yue', 'fei', 'chuanqi', 'shanghai', 'anim', 'film', 'studio', 'adventur', 'fantasi']"
43908,Huli Fen Bing,UNKNOWN,Fantasy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1315/122553.jpg,Huli Fen Bing Shanghai Animation Film Studio Fantasy,"['huli', 'fen', 'bing', 'shanghai', 'anim', 'film', 'studio', 'fantasi']"
43909,Shei Pa Shei,UNKNOWN,Suspense,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1177/122554.jpg,Shei Pa Shei Shanghai Animation Film Studio Suspense,"['shei', 'shei', 'shanghai', 'anim', 'film', 'studio', 'suspens']"
43949,Gulu Xiansheng,UNKNOWN,Comedy,Shanghai Animation Film Studio,https://cdn.myanimelist.net/images/anime/1233/122828.jpg,Gulu Xiansheng Shanghai Animation Film Studio Comedy,"['gulu', 'xiansheng', 'shanghai', 'anim', 'film', 'studio', 'comedi']"
43969,Kanojo mo Kanojo,"Girlfriend, Girlfriend","Comedy, Romance",Tezuka Productions,https://cdn.myanimelist.net/images/anime/1713/117119.jpg,"Kanojo mo Kanojo Tezuka Productions Comedy, Romance","['kanojo', 'kanojo', 'tezuka', 'product', 'comedi', 'romanc']"
44025,Doraemon Movie 41: Nobita no Little Star Wars,Doraemon the Movie 2021: Nobita's Space War (Little Star Wars),"Adventure, Comedy, Sci-Fi",Shin-Ei Animation,https://cdn.myanimelist.net/images/anime/1367/119333.jpg,"Doraemon Movie 41: Nobita no Little Star Wars Shin-Ei Animation Adventure, Comedy, Sci-Fi","['doraemon', 'movi', 'nobita', 'littl', 'star', 'war', 'shin', 'anim', 'adventur', 'comedi', 'sci']"
44026,Zannen na Ikimono Jiten (2019),UNKNOWN,"Comedy, Slice of Life",NHK Enterprises,https://cdn.myanimelist.net/images/anime/1957/110202.jpg,"Zannen na Ikimono Jiten (2019) NHK Enterprises Comedy, Slice of Life","['zannen', 'ikimono', 'jiten', 'nhk', 'enterpris', 'comedi', 'slice', 'life']"
44037,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita","Banished From The Hero's Party, I Decided To Live A Quiet Life In The Countryside","Adventure, Fantasy, Romance","Studio Flad, Wolfsbane",https://cdn.myanimelist.net/images/anime/1723/117854.jpg,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita Studio Flad, Wolfsbane Adventure, Fantasy, Romance","['shin', 'nakama', 'nai', 'yuusha', 'parti', 'oidasareta', 'node', 'henkyou', 'slow', 'life', 'suru', 'koto', 'shimashita', 'studio', 'flad', 'wolfsban', 'adventur', 'fantasi', 'romanc']"
44040,Abciee Shuugyou Nikki,ABCiee Working Diary,Comedy,Fanworks,https://cdn.myanimelist.net/images/anime/1548/110221.jpg,Abciee Shuugyou Nikki Fanworks Comedy,"['abcie', 'shuugyou', 'nikki', 'fanwork', 'comedi']"
44042,Holo no Graffiti,Holo Graffiti,Comedy,Hololive Production,https://cdn.myanimelist.net/images/anime/1259/110227.jpg,Holo no Graffiti Hololive Production Comedy,"['holo', 'graffiti', 'holol', 'product', 'comedi']"
44047,Tian Huang Zhan Shen,God of Desolation,"Action, Fantasy",Ruo Hong Culture,https://cdn.myanimelist.net/images/anime/1946/110439.jpg,"Tian Huang Zhan Shen Ruo Hong Culture Action, Fantasy","['tian', 'huang', 'zhan', 'shen', 'ruo', 'hong', 'cultur', 'action', 'fantasi']"
44050,Gundam Build Divers: Battlogue,Gundam Build Divers Battlogue,"Action, Sci-Fi",Sunrise Beyond,https://cdn.myanimelist.net/images/anime/1436/110252.jpg,"Gundam Build Divers: Battlogue Sunrise Beyond Action, Sci-Fi","['gundam', 'build', 'diver', 'battlogu', 'sunris', 'beyond', 'action', 'sci']"
44053,Hua Jianghu: Gui Yexing,UNKNOWN,Action,Rocen,https://cdn.myanimelist.net/images/anime/1842/116032.jpg,Hua Jianghu: Gui Yexing Rocen Action,"['hua', 'jianghu', 'gui', 'yex', 'rocen', 'action']"
44056,Tokyo Gambo,UNKNOWN,Slice of Life,Jumonji,https://cdn.myanimelist.net/images/anime/1758/110280.jpg,Tokyo Gambo Jumonji Slice of Life,"['tokyo', 'gambo', 'jumonji', 'slice', 'life']"
44061,Xin Shen Bang: Nezha Chongsheng,New Gods: Nezha Reborn,"Action, Fantasy, Sci-Fi",Light Chaser Animation Studios,https://cdn.myanimelist.net/images/anime/1401/110287.jpg,"Xin Shen Bang: Nezha Chongsheng Light Chaser Animation Studios Action, Fantasy, Sci-Fi","['xin', 'shen', 'bang', 'nezha', 'chongsheng', 'light', 'chaser', 'anim', 'studio', 'action', 'fantasi', 'sci']"
44062,Chu Feng: Yi Dian Zhi Zi,UNKNOWN,"Action, Fantasy, Romance, Sci-Fi",Thundray,https://cdn.myanimelist.net/images/anime/1140/110288.jpg,"Chu Feng: Yi Dian Zhi Zi Thundray Action, Fantasy, Romance, Sci-Fi","['chu', 'feng', 'dian', 'zhi', 'thundray', 'action', 'fantasi', 'romanc', 'sci']"
44063,Tamaya Shichiten Tanjoubi-hen CM,UNKNOWN,Slice of Life,G-angle,https://cdn.myanimelist.net/images/anime/1421/110292.jpg,Tamaya Shichiten Tanjoubi-hen CM G-angle Slice of Life,"['tamaya', 'shichiten', 'tanjoubi', 'hen', 'angl', 'slice', 'life']"
44064,Lie Huo Jiao Chou,Drowning Sorrows in Raging Fire,"Action, Drama, Supernatural",Shengying Animation,https://cdn.myanimelist.net/images/anime/1042/119432.jpg,"Lie Huo Jiao Chou Shengying Animation Action, Drama, Supernatural","['lie', 'huo', 'jiao', 'chou', 'shengi', 'anim', 'action', 'drama', 'supernatur']"
44065,Dinghai Fusheng Lu,Dinghai Fusheng Records,"Action, Fantasy",Foch Films,https://cdn.myanimelist.net/images/anime/1943/115892.jpg,"Dinghai Fusheng Lu Foch Films Action, Fantasy","['dinghai', 'fusheng', 'foch', 'film', 'action', 'fantasi']"
44067,Bai Yao Pu 2nd Season,Fairies Albums 2,"Adventure, Fantasy, Mystery, Supernatural",Haoliners Animation League,https://cdn.myanimelist.net/images/anime/1898/115957.jpg,"Bai Yao Pu 2nd Season Haoliners Animation League Adventure, Fantasy, Mystery, Supernatural","['bai', 'yao', 'season', 'haolin', 'anim', 'leagu', 'adventur', 'fantasi', 'mysteri', 'supernatur']"
44068,Tian Bao Fuyao Lu 2nd Season,Legend of Exorcism,"Action, Adventure, Fantasy, Supernatural",Sparkly Key Animation Studio,https://cdn.myanimelist.net/images/anime/1346/113757.jpg,"Tian Bao Fuyao Lu 2nd Season Sparkly Key Animation Studio Action, Adventure, Fantasy, Supernatural","['tian', 'bao', 'fuyao', 'season', 'sparkli', 'key', 'anim', 'studio', 'action', 'adventur', 'fantasi', 'supernatur']"
44069,Xian Wang de Richang Shenghuo 2,The Daily Life of the Immortal King 2,"Adventure, Comedy, Fantasy",Pb Animation Co. Ltd.,https://cdn.myanimelist.net/images/anime/1323/119210.jpg,"Xian Wang de Richang Shenghuo 2 Pb Animation Co. Ltd. Adventure, Comedy, Fantasy","['xian', 'wang', 'richang', 'shenghuo', 'anim', 'ltd', 'adventur', 'comedi', 'fantasi']"
44070,Tian Guan Ci Fu Special,Heaven Official's Blessing Special,"Drama, Supernatural",Haoliners Animation League,https://cdn.myanimelist.net/images/anime/1043/110306.jpg,"Tian Guan Ci Fu Special Haoliners Animation League Drama, Supernatural","['tian', 'guan', 'special', 'haolin', 'anim', 'leagu', 'drama', 'supernatur']"
44071,Yuan Long 2nd Season,Carp Reborn 2nd Season,"Action, Adventure, Fantasy",CG Year,https://cdn.myanimelist.net/images/anime/1138/110307.jpg,"Yuan Long 2nd Season CG Year Action, Adventure, Fantasy","['yuan', 'long', 'season', 'year', 'action', 'adventur', 'fantasi']"
44072,Ba Ma Laizi Er Ciyuan,My ACG Parents,Comedy,Paper Animation,https://cdn.myanimelist.net/images/anime/1517/110308.jpg,Ba Ma Laizi Er Ciyuan Paper Animation Comedy,"['laizi', 'ciyuan', 'paper', 'anim', 'comedi']"
44073,Ni Zhenshi Ge Tiancai,UNKNOWN,"Comedy, Fantasy",Mili Pictures,https://cdn.myanimelist.net/images/anime/1792/121954.jpg,"Ni Zhenshi Ge Tiancai Mili Pictures Comedy, Fantasy","['zhenshi', 'tiancai', 'mili', 'pictur', 'comedi', 'fantasi']"
44074,Shiguang Dailiren,Link Click,"Drama, Supernatural",LAN Studio,https://cdn.myanimelist.net/images/anime/1135/114867.jpg,"Shiguang Dailiren LAN Studio Drama, Supernatural","['shiguang', 'dailiren', 'lan', 'studio', 'drama', 'supernatur']"
44075,Sou Xuan Lu Zhi Chen Ling Ji,The Gerent Saga,"Action, Fantasy",SJYNEXCUS,https://cdn.myanimelist.net/images/anime/1674/110313.jpg,"Sou Xuan Lu Zhi Chen Ling Ji SJYNEXCUS Action, Fantasy","['sou', 'xuan', 'zhi', 'chen', 'ling', 'sjynexcu', 'action', 'fantasi']"
44076,Tian Yi Que,UNKNOWN,"Action, Fantasy",Original Dream,https://cdn.myanimelist.net/images/anime/1029/110314.jpg,"Tian Yi Que Original Dream Action, Fantasy","['tian', 'que', 'origin', 'dream', 'action', 'fantasi']"
44078,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 2nd Season,UNKNOWN,"Action, Adventure, Comedy",Shengying Animation,https://cdn.myanimelist.net/images/anime/1037/125576.jpg,"Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 2nd Season Shengying Animation Action, Adventure, Comedy","['jian', 'wang', 'xia', 'gan', 'dan', 'shen', 'jianxin', 'season', 'shengi', 'anim', 'action', 'adventur', 'comedi']"
44079,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 3rd Season,UNKNOWN,"Action, Adventure, Comedy",Shengying Animation,https://cdn.myanimelist.net/images/anime/1378/119530.jpg,"Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 3rd Season Shengying Animation Action, Adventure, Comedy","['jian', 'wang', 'xia', 'gan', 'dan', 'shen', 'jianxin', 'season', 'shengi', 'anim', 'action', 'adventur', 'comedi']"
44086,Prayer X,UNKNOWN,Avant Garde,PERIMETRON,https://cdn.myanimelist.net/images/anime/1576/110329.jpg,Prayer X PERIMETRON Avant Garde,"['prayer', 'perimetron', 'avant', 'gard']"
44087,Gintama: The Semi-Final,UNKNOWN,"Action, Comedy",Bandai Namco Pictures,https://cdn.myanimelist.net/images/anime/1694/110521.jpg,"Gintama: The Semi-Final Bandai Namco Pictures Action, Comedy","['gintama', 'semi', 'final', 'bandai', 'namco', 'pictur', 'action', 'comedi']"
44090,Ling Long: Incarnation Final Chapter,UNKNOWN,"Action, Drama, Horror, Sci-Fi, Suspense",YHKT Entertainment,https://cdn.myanimelist.net/images/anime/1916/114704.jpg,"Ling Long: Incarnation Final Chapter YHKT Entertainment Action, Drama, Horror, Sci-Fi, Suspense","['ling', 'long', 'incarn', 'final', 'chapter', 'yhkt', 'entertain', 'action', 'drama', 'horror', 'sci', 'suspens']"
